"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54274396","13.14.18","25771","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54274396","13.14.18","27277","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54274396","13.14.18","27472","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54274396","13.14.18","26739","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Energy use, final demand","Terajoules","283","units","0","v54274396","13.14.18","22112","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","5972","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","5905","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","5522","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","6164","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","6163","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total industrial","Terajoules","283","units","0","v54274404","13.14.31","6316","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","17370","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","16175","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","17526","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","17186","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","16515","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Total transportation","Terajoules","283","units","0","v54274415","13.14.42","12324","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","138","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","192","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","184","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","158","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","130","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Agriculture, fishing, hunting and trapping","Terajoules","283","units","0","v54274416","13.14.43","89","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","1178","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","767","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","544","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","587","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","548","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Residential","Terajoules","283","units","0","v54274417","13.14.44","466","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","752","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","1145","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","2013","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","1821","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","1886","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Public administration","Terajoules","283","units","0","v54274418","13.14.45","1654","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1695","","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1586","","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1488","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1555","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1498","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Commercial and other institutional","Terajoules","283","units","0","v54274419","13.14.46","1263","","","","0"
"2015","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","","x","","","0"
"2016","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","","x","","","0"
"2017","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","","x","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","298","","","","0"
"2019","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","-192","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Total refined petroleum products","Statistical difference","Terajoules","283","units","0","v54274420","13.14.47","203","","","","0"
"2015","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","8010","","","","0"
"2016","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","8110","","","","0"
"2017","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","8326","","","","0"
"2018","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","9677","","","","0"
"2019","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","9938","","","","0"
"2020","Yukon","2016A000260","Total primary and secondary energy","Energy use, final demand","Terajoules","283","units","0","v54274651","14.1.18","8663","","","","0"
"2015","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","1587","","","","0"
"2016","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","1576","","","","0"
"2017","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","2001","","","","0"
"2018","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","2505","","","","0"
"2019","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","2779","","","","0"
"2020","Yukon","2016A000260","Total primary and secondary energy","Total industrial","Terajoules","283","units","0","v54274659","14.1.31","2206","","","","0"
"2015","Yukon","2016A000260","Total primary and secondary energy","Total transportation","Terajoules","283","units","0","v54274666","14.1.42","4444","","","","0"
"2016","Yukon","2016A000260","Total primary and secondary energy","Total transportation","Terajoules","283","units","0","v54274666","14.1.42","4554","","","","0"
